ElementId,Category,Family,Type,Level,Mark,System Name,System Type,Service Type,Classification,Size,Diameter,Width,Height,Length,Area,Volume,Material,Weight,Unit Weight,Insulation Thickness,Lining Thickness,Airflow,Flow,Pressure Drop,Cooling Capacity,Heating Capacity,Power,Voltage,Current,Apparent Load,Connected Load,Connector Count,Connector Flow,Connector Demand,Connector Max Diameter (in),Connector Max Width (in),Connector Max Height (in),Location Type,Position X (ft),Position Y (ft),Position Z (ft),Start X (ft),Start Y (ft),Start Z (ft),End X (ft),End Y (ft),End Z (ft),Rotation (deg),Bounding Box Min X (ft),Bounding Box Min Y (ft),Bounding Box Min Z (ft),Bounding Box Max X (ft),Bounding Box Max Y (ft),Bounding Box Max Z (ft),Bounding Box Center X (ft),Bounding Box Center Y (ft),Bounding Box Center Z (ft),Comments,Parameter Snapshot
1004784,Ducts,,Mitered Elbows / Tees,L 0,,Mechanical Return Air 3,Return Air,,,"4""x4""",,"4""","4""","15' - 7 3/4""",21 SF,,,,,"0""","0""",100 m³/h,100 m³/h,0.02 in-wg,,,,,,,,2,1.962,,,4,4,Curve,100.586,174.824,13.5,108.41,174.824,13.5,92.763,174.824,13.5,,92.763,174.657,13.333,108.41,174.991,13.667,100.586,174.824,13.5,,"Additional Flow=0 m³/h | Area=21 SF | Flow=100 m³/h | Free Size=4""x4"" | Height=4"" | Hydraulic Diameter=4"" | Insulation Thickness=0"" | Length=15' - 7 3/4"" | Lining Thickness=0"" | Lower End Bottom of Insulation Elevation=13' - 4"" | Lower End Top of Insulation Elevation=13' - 8"" | Overall Size=4""x4"" | Pressure Drop=0.02 in-wg | Size=4""x4"" | Size Lock=False | Upper End Bottom of Insulation Elevation=13' - 4"" | Upper End Top of Insulation Elevation=13' - 8"" | Velocity Pressure=0.02 in-wg | Width=4"""
1019381,Air Terminals,PRICE-40FF- Filter Frame Stamped Residential Grille-RETURN Hosted,"24"" x 12""",L 1,,Mechanical Return Air 1,Return Air,,,"24""x12""",,"1' - 0""",,"2' - 0""",,0.26 CF,,,,,,25 m³/h,25 m³/h,,,,,,,,,1,0.245,,,24.25,12.25,Point,1.017,140.999,24,,,,,,,180,-0.1,140.076,23.383,2.134,141.999,24.617,1.017,141.038,24,,"Core Length=2' - 0 29/32"" | Core Width=1' - 0 29/32"" | Flow=25 m³/h | Frame Length=2' - 1 3/4"" | Frame Thickness=0' - 0 1/2"" | Frame Width=1' - 1 3/4"" | Length=2' - 0"" | Nominal Length=2' - 0"" | Nominal Size=24"" x 12"" | Nominal Width=1' - 0"" | Opening Length=2' - 0 1/4"" | Opening Width=1' - 0 1/4"" | Outer Frame Length=2' - 2 13/16"" | Outer Frame Width=1' - 2 13/16"" | Price-Design Airflow=25 m³/h | Price-Face Size=26 13/16"" x 14 13/16"" | Price-Material=STEEL | Price-Total Pressure=0.00 in-wg | Show Airflow Arrow=True | Size=24""x12"" | Size Index=29 | Volume=0.26 CF | Width=1' - 0"""
1022534,Ducts,,Mitered Elbows / Tees,L -1,,Mechanical Return Air 1,Return Air,,,"24""x12""",,"24""","12""","0' - 8""",4 SF,,,,,"0""","0""",25 m³/h,25 m³/h,0.00 in-wg,,,,,,,,2,0.49,,,24.25,12.25,Curve,1.017,140.666,24,1.017,140.999,24,1.017,140.333,24,,0.007,140.333,23.49,2.027,140.999,24.51,1.017,140.666,24,,"Additional Flow=0 m³/h | Area=4 SF | Flow=25 m³/h | Free Size=24 1/4""x12 1/4"" | Height=12"" | Hydraulic Diameter=16"" | Insulation Thickness=0"" | Length=0' - 8"" | Lining Thickness=0"" | Lower End Bottom of Insulation Elevation=38' - 5 7/8"" | Lower End Top of Insulation Elevation=39' - 6 1/8"" | Overall Size=24 1/4""x12 1/4"" | Pressure Drop=0.00 in-wg | Size=24""x12"" | Size Lock=False | Upper End Bottom of Insulation Elevation=38' - 5 7/8"" | Upper End Top of Insulation Elevation=39' - 6 1/8"" | Velocity Pressure=0.00 in-wg | Width=24"""
1022601,Air Terminals,PRICE-40FF- Filter Frame Stamped Residential Grille-RETURN Hosted,"24"" x 12""",,,Mechanical Return Air 2,Return Air,,,"24""x12""",,"1' - 0""",,"2' - 0""",,0.26 CF,,,,,,25 m³/h,25 m³/h,,,,,,,,,1,0.245,,,24.25,12.25,Point,10.684,140.999,24,,,,,,,180,9.566,140.076,23.383,11.801,141.999,24.617,10.684,141.038,24,,"Core Length=2' - 0 29/32"" | Core Width=1' - 0 29/32"" | Flow=25 m³/h | Frame Length=2' - 1 3/4"" | Frame Thickness=0' - 0 1/2"" | Frame Width=1' - 1 3/4"" | Length=2' - 0"" | Nominal Length=2' - 0"" | Nominal Size=24"" x 12"" | Nominal Width=1' - 0"" | Opening Length=2' - 0 1/4"" | Opening Width=1' - 0 1/4"" | Outer Frame Length=2' - 2 13/16"" | Outer Frame Width=1' - 2 13/16"" | Price-Design Airflow=25 m³/h | Price-Face Size=26 13/16"" x 14 13/16"" | Price-Material=STEEL | Price-Total Pressure=0.00 in-wg | Show Airflow Arrow=True | Size=24""x12"" | Size Index=29 | Volume=0.26 CF | Width=1' - 0"""
1022602,Ducts,,Mitered Elbows / Tees,L -1,,Mechanical Return Air 2,Return Air,,,"24""x12""",,"24""","12""","0' - 8""",4 SF,,,,,"0""","0""",25 m³/h,25 m³/h,0.00 in-wg,,,,,,,,2,0.49,,,24.25,12.25,Curve,10.684,140.666,24,10.684,140.999,24,10.684,140.333,24,,9.673,140.333,23.49,11.694,140.999,24.51,10.684,140.666,24,,"Additional Flow=0 m³/h | Area=4 SF | Flow=25 m³/h | Free Size=24 1/4""x12 1/4"" | Height=12"" | Hydraulic Diameter=16"" | Insulation Thickness=0"" | Length=0' - 8"" | Lining Thickness=0"" | Lower End Bottom of Insulation Elevation=38' - 5 7/8"" | Lower End Top of Insulation Elevation=39' - 6 1/8"" | Overall Size=24 1/4""x12 1/4"" | Pressure Drop=0.00 in-wg | Size=24""x12"" | Size Lock=False | Upper End Bottom of Insulation Elevation=38' - 5 7/8"" | Upper End Top of Insulation Elevation=39' - 6 1/8"" | Velocity Pressure=0.00 in-wg | Width=24"""
1022611,Air Terminals,PRICE-40FF- Filter Frame Stamped Residential Grille-RETURN Hosted,"24"" x 12""",,,Mechanical Return Air 4,Return Air,,,"24""x12""",,"1' - 0""",,"2' - 0""",,0.26 CF,,,,,,25 m³/h,25 m³/h,,,,,,,,,1,0.245,,,24.25,12.25,Point,20.35,140.999,24,,,,,,,180,19.233,140.076,23.383,21.467,141.999,24.617,20.35,141.038,24,,"Core Length=2' - 0 29/32"" | Core Width=1' - 0 29/32"" | Flow=25 m³/h | Frame Length=2' - 1 3/4"" | Frame Thickness=0' - 0 1/2"" | Frame Width=1' - 1 3/4"" | Length=2' - 0"" | Nominal Length=2' - 0"" | Nominal Size=24"" x 12"" | Nominal Width=1' - 0"" | Opening Length=2' - 0 1/4"" | Opening Width=1' - 0 1/4"" | Outer Frame Length=2' - 2 13/16"" | Outer Frame Width=1' - 2 13/16"" | Price-Design Airflow=25 m³/h | Price-Face Size=26 13/16"" x 14 13/16"" | Price-Material=STEEL | Price-Total Pressure=0.00 in-wg | Show Airflow Arrow=True | Size=24""x12"" | Size Index=29 | Volume=0.26 CF | Width=1' - 0"""
1022612,Ducts,,Mitered Elbows / Tees,L -1,,Mechanical Return Air 4,Return Air,,,"24""x12""",,"24""","12""","0' - 8""",4 SF,,,,,"0""","0""",25 m³/h,25 m³/h,0.00 in-wg,,,,,,,,2,0.49,,,24.25,12.25,Curve,20.35,140.666,24,20.35,140.999,24,20.35,140.333,24,,19.34,140.333,23.49,21.361,140.999,24.51,20.35,140.666,24,,"Additional Flow=0 m³/h | Area=4 SF | Flow=25 m³/h | Free Size=24 1/4""x12 1/4"" | Height=12"" | Hydraulic Diameter=16"" | Insulation Thickness=0"" | Length=0' - 8"" | Lining Thickness=0"" | Lower End Bottom of Insulation Elevation=38' - 5 7/8"" | Lower End Top of Insulation Elevation=39' - 6 1/8"" | Overall Size=24 1/4""x12 1/4"" | Pressure Drop=0.00 in-wg | Size=24""x12"" | Size Lock=False | Upper End Bottom of Insulation Elevation=38' - 5 7/8"" | Upper End Top of Insulation Elevation=39' - 6 1/8"" | Velocity Pressure=0.00 in-wg | Width=24"""
1022621,Air Terminals,PRICE-40FF- Filter Frame Stamped Residential Grille-RETURN Hosted,"24"" x 12""",,,Mechanical Return Air 5,Return Air,,,"24""x12""",,"1' - 0""",,"2' - 0""",,0.26 CF,,,,,,25 m³/h,25 m³/h,,,,,,,,,1,0.245,,,24.25,12.25,Point,30.017,140.999,24,,,,,,,180,28.9,140.076,23.383,31.134,141.999,24.617,30.017,141.038,24,,"Core Length=2' - 0 29/32"" | Core Width=1' - 0 29/32"" | Flow=25 m³/h | Frame Length=2' - 1 3/4"" | Frame Thickness=0' - 0 1/2"" | Frame Width=1' - 1 3/4"" | Length=2' - 0"" | Nominal Length=2' - 0"" | Nominal Size=24"" x 12"" | Nominal Width=1' - 0"" | Opening Length=2' - 0 1/4"" | Opening Width=1' - 0 1/4"" | Outer Frame Length=2' - 2 13/16"" | Outer Frame Width=1' - 2 13/16"" | Price-Design Airflow=25 m³/h | Price-Face Size=26 13/16"" x 14 13/16"" | Price-Material=STEEL | Price-Total Pressure=0.00 in-wg | Show Airflow Arrow=True | Size=24""x12"" | Size Index=29 | Volume=0.26 CF | Width=1' - 0"""
1022622,Ducts,,Mitered Elbows / Tees,L -1,,Mechanical Return Air 5,Return Air,,,"24""x12""",,"24""","12""","0' - 8""",4 SF,,,,,"0""","0""",25 m³/h,25 m³/h,0.00 in-wg,,,,,,,,2,0.49,,,24.25,12.25,Curve,30.017,140.666,24,30.017,140.999,24,30.017,140.333,24,,29.007,140.333,23.49,31.027,140.999,24.51,30.017,140.666,24,,"Additional Flow=0 m³/h | Area=4 SF | Flow=25 m³/h | Free Size=24 1/4""x12 1/4"" | Height=12"" | Hydraulic Diameter=16"" | Insulation Thickness=0"" | Length=0' - 8"" | Lining Thickness=0"" | Lower End Bottom of Insulation Elevation=38' - 5 7/8"" | Lower End Top of Insulation Elevation=39' - 6 1/8"" | Overall Size=24 1/4""x12 1/4"" | Pressure Drop=0.00 in-wg | Size=24""x12"" | Size Lock=False | Upper End Bottom of Insulation Elevation=38' - 5 7/8"" | Upper End Top of Insulation Elevation=39' - 6 1/8"" | Velocity Pressure=0.00 in-wg | Width=24"""
1022631,Air Terminals,PRICE-40FF- Filter Frame Stamped Residential Grille-RETURN Hosted,"24"" x 12""",,,Mechanical Return Air 6,Return Air,,,"24""x12""",,"1' - 0""",,"2' - 0""",,0.26 CF,,,,,,25 m³/h,25 m³/h,,,,,,,,,1,0.245,,,24.25,12.25,Point,39.684,140.999,24,,,,,,,180,38.566,140.076,23.383,40.801,141.999,24.617,39.684,141.038,24,,"Core Length=2' - 0 29/32"" | Core Width=1' - 0 29/32"" | Flow=25 m³/h | Frame Length=2' - 1 3/4"" | Frame Thickness=0' - 0 1/2"" | Frame Width=1' - 1 3/4"" | Length=2' - 0"" | Nominal Length=2' - 0"" | Nominal Size=24"" x 12"" | Nominal Width=1' - 0"" | Opening Length=2' - 0 1/4"" | Opening Width=1' - 0 1/4"" | Outer Frame Length=2' - 2 13/16"" | Outer Frame Width=1' - 2 13/16"" | Price-Design Airflow=25 m³/h | Price-Face Size=26 13/16"" x 14 13/16"" | Price-Material=STEEL | Price-Total Pressure=0.00 in-wg | Show Airflow Arrow=True | Size=24""x12"" | Size Index=29 | Volume=0.26 CF | Width=1' - 0"""
1022632,Ducts,,Mitered Elbows / Tees,L -1,,Mechanical Return Air 6,Return Air,,,"24""x12""",,"24""","12""","0' - 8""",4 SF,,,,,"0""","0""",25 m³/h,25 m³/h,0.00 in-wg,,,,,,,,2,0.49,,,24.25,12.25,Curve,39.684,140.666,24,39.684,140.999,24,39.684,140.333,24,,38.673,140.333,23.49,40.694,140.999,24.51,39.684,140.666,24,,"Additional Flow=0 m³/h | Area=4 SF | Flow=25 m³/h | Free Size=24 1/4""x12 1/4"" | Height=12"" | Hydraulic Diameter=16"" | Insulation Thickness=0"" | Length=0' - 8"" | Lining Thickness=0"" | Lower End Bottom of Insulation Elevation=38' - 5 7/8"" | Lower End Top of Insulation Elevation=39' - 6 1/8"" | Overall Size=24 1/4""x12 1/4"" | Pressure Drop=0.00 in-wg | Size=24""x12"" | Size Lock=False | Upper End Bottom of Insulation Elevation=38' - 5 7/8"" | Upper End Top of Insulation Elevation=39' - 6 1/8"" | Velocity Pressure=0.00 in-wg | Width=24"""
1022641,Air Terminals,PRICE-40FF- Filter Frame Stamped Residential Grille-RETURN Hosted,"24"" x 12""",,,Mechanical Return Air 7,Return Air,,,"24""x12""",,"1' - 0""",,"2' - 0""",,0.26 CF,,,,,,25 m³/h,25 m³/h,,,,,,,,,1,0.245,,,24.25,12.25,Point,49.35,140.999,24,,,,,,,180,48.233,140.076,23.383,50.467,141.999,24.617,49.35,141.038,24,,"Core Length=2' - 0 29/32"" | Core Width=1' - 0 29/32"" | Flow=25 m³/h | Frame Length=2' - 1 3/4"" | Frame Thickness=0' - 0 1/2"" | Frame Width=1' - 1 3/4"" | Length=2' - 0"" | Nominal Length=2' - 0"" | Nominal Size=24"" x 12"" | Nominal Width=1' - 0"" | Opening Length=2' - 0 1/4"" | Opening Width=1' - 0 1/4"" | Outer Frame Length=2' - 2 13/16"" | Outer Frame Width=1' - 2 13/16"" | Price-Design Airflow=25 m³/h | Price-Face Size=26 13/16"" x 14 13/16"" | Price-Material=STEEL | Price-Total Pressure=0.00 in-wg | Show Airflow Arrow=True | Size=24""x12"" | Size Index=29 | Volume=0.26 CF | Width=1' - 0"""
1022642,Ducts,,Mitered Elbows / Tees,L -1,,Mechanical Return Air 7,Return Air,,,"24""x12""",,"24""","12""","0' - 8""",4 SF,,,,,"0""","0""",25 m³/h,25 m³/h,0.00 in-wg,,,,,,,,2,0.49,,,24.25,12.25,Curve,49.35,140.666,24,49.35,140.999,24,49.35,140.333,24,,48.34,140.333,23.49,50.361,140.999,24.51,49.35,140.666,24,,"Additional Flow=0 m³/h | Area=4 SF | Flow=25 m³/h | Free Size=24 1/4""x12 1/4"" | Height=12"" | Hydraulic Diameter=16"" | Insulation Thickness=0"" | Length=0' - 8"" | Lining Thickness=0"" | Lower End Bottom of Insulation Elevation=38' - 5 7/8"" | Lower End Top of Insulation Elevation=39' - 6 1/8"" | Overall Size=24 1/4""x12 1/4"" | Pressure Drop=0.00 in-wg | Size=24""x12"" | Size Lock=False | Upper End Bottom of Insulation Elevation=38' - 5 7/8"" | Upper End Top of Insulation Elevation=39' - 6 1/8"" | Velocity Pressure=0.00 in-wg | Width=24"""
1022651,Air Terminals,PRICE-40FF- Filter Frame Stamped Residential Grille-RETURN Hosted,"24"" x 12""",,,Mechanical Return Air 8,Return Air,,,"24""x12""",,"1' - 0""",,"2' - 0""",,0.26 CF,,,,,,25 m³/h,25 m³/h,,,,,,,,,1,0.245,,,24.25,12.25,Point,59.017,140.999,24,,,,,,,180,57.9,140.076,23.383,60.134,141.999,24.617,59.017,141.038,24,,"Core Length=2' - 0 29/32"" | Core Width=1' - 0 29/32"" | Flow=25 m³/h | Frame Length=2' - 1 3/4"" | Frame Thickness=0' - 0 1/2"" | Frame Width=1' - 1 3/4"" | Length=2' - 0"" | Nominal Length=2' - 0"" | Nominal Size=24"" x 12"" | Nominal Width=1' - 0"" | Opening Length=2' - 0 1/4"" | Opening Width=1' - 0 1/4"" | Outer Frame Length=2' - 2 13/16"" | Outer Frame Width=1' - 2 13/16"" | Price-Design Airflow=25 m³/h | Price-Face Size=26 13/16"" x 14 13/16"" | Price-Material=STEEL | Price-Total Pressure=0.00 in-wg | Show Airflow Arrow=True | Size=24""x12"" | Size Index=29 | Volume=0.26 CF | Width=1' - 0"""
1022652,Ducts,,Mitered Elbows / Tees,L -1,,Mechanical Return Air 8,Return Air,,,"24""x12""",,"24""","12""","0' - 8""",4 SF,,,,,"0""","0""",25 m³/h,25 m³/h,0.00 in-wg,,,,,,,,2,0.49,,,24.25,12.25,Curve,59.017,140.666,24,59.017,140.999,24,59.017,140.333,24,,58.007,140.333,23.49,60.027,140.999,24.51,59.017,140.666,24,,"Additional Flow=0 m³/h | Area=4 SF | Flow=25 m³/h | Free Size=24 1/4""x12 1/4"" | Height=12"" | Hydraulic Diameter=16"" | Insulation Thickness=0"" | Length=0' - 8"" | Lining Thickness=0"" | Lower End Bottom of Insulation Elevation=38' - 5 7/8"" | Lower End Top of Insulation Elevation=39' - 6 1/8"" | Overall Size=24 1/4""x12 1/4"" | Pressure Drop=0.00 in-wg | Size=24""x12"" | Size Lock=False | Upper End Bottom of Insulation Elevation=38' - 5 7/8"" | Upper End Top of Insulation Elevation=39' - 6 1/8"" | Velocity Pressure=0.00 in-wg | Width=24"""
1022661,Air Terminals,PRICE-40FF- Filter Frame Stamped Residential Grille-RETURN Hosted,"24"" x 12""",,,Mechanical Return Air 9,Return Air,,,"24""x12""",,"1' - 0""",,"2' - 0""",,0.26 CF,,,,,,25 m³/h,25 m³/h,,,,,,,,,1,0.245,,,24.25,12.25,Point,68.684,140.999,24,,,,,,,180,67.566,140.076,23.383,69.801,141.999,24.617,68.684,141.038,24,,"Core Length=2' - 0 29/32"" | Core Width=1' - 0 29/32"" | Flow=25 m³/h | Frame Length=2' - 1 3/4"" | Frame Thickness=0' - 0 1/2"" | Frame Width=1' - 1 3/4"" | Length=2' - 0"" | Nominal Length=2' - 0"" | Nominal Size=24"" x 12"" | Nominal Width=1' - 0"" | Opening Length=2' - 0 1/4"" | Opening Width=1' - 0 1/4"" | Outer Frame Length=2' - 2 13/16"" | Outer Frame Width=1' - 2 13/16"" | Price-Design Airflow=25 m³/h | Price-Face Size=26 13/16"" x 14 13/16"" | Price-Material=STEEL | Price-Total Pressure=0.00 in-wg | Show Airflow Arrow=True | Size=24""x12"" | Size Index=29 | Volume=0.26 CF | Width=1' - 0"""
1022662,Ducts,,Mitered Elbows / Tees,L -1,,Mechanical Return Air 9,Return Air,,,"24""x12""",,"24""","12""","0' - 8""",4 SF,,,,,"0""","0""",25 m³/h,25 m³/h,0.00 in-wg,,,,,,,,2,0.49,,,24.25,12.25,Curve,68.684,140.666,24,68.684,140.999,24,68.684,140.333,24,,67.673,140.333,23.49,69.694,140.999,24.51,68.684,140.666,24,,"Additional Flow=0 m³/h | Area=4 SF | Flow=25 m³/h | Free Size=24 1/4""x12 1/4"" | Height=12"" | Hydraulic Diameter=16"" | Insulation Thickness=0"" | Length=0' - 8"" | Lining Thickness=0"" | Lower End Bottom of Insulation Elevation=38' - 5 7/8"" | Lower End Top of Insulation Elevation=39' - 6 1/8"" | Overall Size=24 1/4""x12 1/4"" | Pressure Drop=0.00 in-wg | Size=24""x12"" | Size Lock=False | Upper End Bottom of Insulation Elevation=38' - 5 7/8"" | Upper End Top of Insulation Elevation=39' - 6 1/8"" | Velocity Pressure=0.00 in-wg | Width=24"""
1022671,Air Terminals,PRICE-40FF- Filter Frame Stamped Residential Grille-RETURN Hosted,"24"" x 12""",,,Mechanical Return Air 10,Return Air,,,"24""x12""",,"1' - 0""",,"2' - 0""",,0.26 CF,,,,,,25 m³/h,25 m³/h,,,,,,,,,1,0.245,,,24.25,12.25,Point,78.35,140.999,24,,,,,,,180,77.233,140.076,23.383,79.467,141.999,24.617,78.35,141.038,24,,"Core Length=2' - 0 29/32"" | Core Width=1' - 0 29/32"" | Flow=25 m³/h | Frame Length=2' - 1 3/4"" | Frame Thickness=0' - 0 1/2"" | Frame Width=1' - 1 3/4"" | Length=2' - 0"" | Nominal Length=2' - 0"" | Nominal Size=24"" x 12"" | Nominal Width=1' - 0"" | Opening Length=2' - 0 1/4"" | Opening Width=1' - 0 1/4"" | Outer Frame Length=2' - 2 13/16"" | Outer Frame Width=1' - 2 13/16"" | Price-Design Airflow=25 m³/h | Price-Face Size=26 13/16"" x 14 13/16"" | Price-Material=STEEL | Price-Total Pressure=0.00 in-wg | Show Airflow Arrow=True | Size=24""x12"" | Size Index=29 | Volume=0.26 CF | Width=1' - 0"""
1022672,Ducts,,Mitered Elbows / Tees,L -1,,Mechanical Return Air 10,Return Air,,,"24""x12""",,"24""","12""","0' - 8""",4 SF,,,,,"0""","0""",25 m³/h,25 m³/h,0.00 in-wg,,,,,,,,2,0.49,,,24.25,12.25,Curve,78.35,140.666,24,78.35,140.999,24,78.35,140.333,24,,77.34,140.333,23.49,79.361,140.999,24.51,78.35,140.666,24,,"Additional Flow=0 m³/h | Area=4 SF | Flow=25 m³/h | Free Size=24 1/4""x12 1/4"" | Height=12"" | Hydraulic Diameter=16"" | Insulation Thickness=0"" | Length=0' - 8"" | Lining Thickness=0"" | Lower End Bottom of Insulation Elevation=38' - 5 7/8"" | Lower End Top of Insulation Elevation=39' - 6 1/8"" | Overall Size=24 1/4""x12 1/4"" | Pressure Drop=0.00 in-wg | Size=24""x12"" | Size Lock=False | Upper End Bottom of Insulation Elevation=38' - 5 7/8"" | Upper End Top of Insulation Elevation=39' - 6 1/8"" | Velocity Pressure=0.00 in-wg | Width=24"""
1022681,Air Terminals,PRICE-40FF- Filter Frame Stamped Residential Grille-RETURN Hosted,"24"" x 12""",,,Mechanical Return Air 11,Return Air,,,"24""x12""",,"1' - 0""",,"2' - 0""",,0.26 CF,,,,,,25 m³/h,25 m³/h,,,,,,,,,1,0.245,,,24.25,12.25,Point,88.017,140.999,24,,,,,,,180,86.9,140.076,23.383,89.134,141.999,24.617,88.017,141.038,24,,"Core Length=2' - 0 29/32"" | Core Width=1' - 0 29/32"" | Flow=25 m³/h | Frame Length=2' - 1 3/4"" | Frame Thickness=0' - 0 1/2"" | Frame Width=1' - 1 3/4"" | Length=2' - 0"" | Nominal Length=2' - 0"" | Nominal Size=24"" x 12"" | Nominal Width=1' - 0"" | Opening Length=2' - 0 1/4"" | Opening Width=1' - 0 1/4"" | Outer Frame Length=2' - 2 13/16"" | Outer Frame Width=1' - 2 13/16"" | Price-Design Airflow=25 m³/h | Price-Face Size=26 13/16"" x 14 13/16"" | Price-Material=STEEL | Price-Total Pressure=0.00 in-wg | Show Airflow Arrow=True | Size=24""x12"" | Size Index=29 | Volume=0.26 CF | Width=1' - 0"""
1022682,Ducts,,Mitered Elbows / Tees,L -1,,Mechanical Return Air 11,Return Air,,,"24""x12""",,"24""","12""","0' - 8""",4 SF,,,,,"0""","0""",25 m³/h,25 m³/h,0.00 in-wg,,,,,,,,2,0.49,,,24.25,12.25,Curve,88.017,140.666,24,88.017,140.999,24,88.017,140.333,24,,87.007,140.333,23.49,89.027,140.999,24.51,88.017,140.666,24,,"Additional Flow=0 m³/h | Area=4 SF | Flow=25 m³/h | Free Size=24 1/4""x12 1/4"" | Height=12"" | Hydraulic Diameter=16"" | Insulation Thickness=0"" | Length=0' - 8"" | Lining Thickness=0"" | Lower End Bottom of Insulation Elevation=38' - 5 7/8"" | Lower End Top of Insulation Elevation=39' - 6 1/8"" | Overall Size=24 1/4""x12 1/4"" | Pressure Drop=0.00 in-wg | Size=24""x12"" | Size Lock=False | Upper End Bottom of Insulation Elevation=38' - 5 7/8"" | Upper End Top of Insulation Elevation=39' - 6 1/8"" | Velocity Pressure=0.00 in-wg | Width=24"""
1022691,Air Terminals,PRICE-40FF- Filter Frame Stamped Residential Grille-RETURN Hosted,"24"" x 12""",,,Mechanical Return Air 12,Return Air,,,"24""x12""",,"1' - 0""",,"2' - 0""",,0.26 CF,,,,,,25 m³/h,25 m³/h,,,,,,,,,1,0.245,,,24.25,12.25,Point,97.684,140.999,24,,,,,,,180,96.566,140.076,23.383,98.801,141.999,24.617,97.684,141.038,24,,"Core Length=2' - 0 29/32"" | Core Width=1' - 0 29/32"" | Flow=25 m³/h | Frame Length=2' - 1 3/4"" | Frame Thickness=0' - 0 1/2"" | Frame Width=1' - 1 3/4"" | Length=2' - 0"" | Nominal Length=2' - 0"" | Nominal Size=24"" x 12"" | Nominal Width=1' - 0"" | Opening Length=2' - 0 1/4"" | Opening Width=1' - 0 1/4"" | Outer Frame Length=2' - 2 13/16"" | Outer Frame Width=1' - 2 13/16"" | Price-Design Airflow=25 m³/h | Price-Face Size=26 13/16"" x 14 13/16"" | Price-Material=STEEL | Price-Total Pressure=0.00 in-wg | Show Airflow Arrow=True | Size=24""x12"" | Size Index=29 | Volume=0.26 CF | Width=1' - 0"""
1022692,Ducts,,Mitered Elbows / Tees,L -1,,Mechanical Return Air 12,Return Air,,,"24""x12""",,"24""","12""","0' - 8""",4 SF,,,,,"0""","0""",25 m³/h,25 m³/h,0.00 in-wg,,,,,,,,2,0.49,,,24.25,12.25,Curve,97.684,140.666,24,97.684,140.999,24,97.684,140.333,24,,96.673,140.333,23.49,98.694,140.999,24.51,97.684,140.666,24,,"Additional Flow=0 m³/h | Area=4 SF | Flow=25 m³/h | Free Size=24 1/4""x12 1/4"" | Height=12"" | Hydraulic Diameter=16"" | Insulation Thickness=0"" | Length=0' - 8"" | Lining Thickness=0"" | Lower End Bottom of Insulation Elevation=38' - 5 7/8"" | Lower End Top of Insulation Elevation=39' - 6 1/8"" | Overall Size=24 1/4""x12 1/4"" | Pressure Drop=0.00 in-wg | Size=24""x12"" | Size Lock=False | Upper End Bottom of Insulation Elevation=38' - 5 7/8"" | Upper End Top of Insulation Elevation=39' - 6 1/8"" | Velocity Pressure=0.00 in-wg | Width=24"""
1022701,Air Terminals,PRICE-40FF- Filter Frame Stamped Residential Grille-RETURN Hosted,"24"" x 12""",,,Mechanical Return Air 13,Return Air,,,"24""x12""",,"1' - 0""",,"2' - 0""",,0.26 CF,,,,,,25 m³/h,25 m³/h,,,,,,,,,1,0.245,,,24.25,12.25,Point,107.35,140.999,24,,,,,,,180,106.233,140.076,23.383,108.467,141.999,24.617,107.35,141.038,24,,"Core Length=2' - 0 29/32"" | Core Width=1' - 0 29/32"" | Flow=25 m³/h | Frame Length=2' - 1 3/4"" | Frame Thickness=0' - 0 1/2"" | Frame Width=1' - 1 3/4"" | Length=2' - 0"" | Nominal Length=2' - 0"" | Nominal Size=24"" x 12"" | Nominal Width=1' - 0"" | Opening Length=2' - 0 1/4"" | Opening Width=1' - 0 1/4"" | Outer Frame Length=2' - 2 13/16"" | Outer Frame Width=1' - 2 13/16"" | Price-Design Airflow=25 m³/h | Price-Face Size=26 13/16"" x 14 13/16"" | Price-Material=STEEL | Price-Total Pressure=0.00 in-wg | Show Airflow Arrow=True | Size=24""x12"" | Size Index=29 | Volume=0.26 CF | Width=1' - 0"""
1022702,Ducts,,Mitered Elbows / Tees,L -1,,Mechanical Return Air 13,Return Air,,,"24""x12""",,"24""","12""","0' - 8""",4 SF,,,,,"0""","0""",25 m³/h,25 m³/h,0.00 in-wg,,,,,,,,2,0.49,,,24.25,12.25,Curve,107.35,140.666,24,107.35,140.999,24,107.35,140.333,24,,106.34,140.333,23.49,108.361,140.999,24.51,107.35,140.666,24,,"Additional Flow=0 m³/h | Area=4 SF | Flow=25 m³/h | Free Size=24 1/4""x12 1/4"" | Height=12"" | Hydraulic Diameter=16"" | Insulation Thickness=0"" | Length=0' - 8"" | Lining Thickness=0"" | Lower End Bottom of Insulation Elevation=38' - 5 7/8"" | Lower End Top of Insulation Elevation=39' - 6 1/8"" | Overall Size=24 1/4""x12 1/4"" | Pressure Drop=0.00 in-wg | Size=24""x12"" | Size Lock=False | Upper End Bottom of Insulation Elevation=38' - 5 7/8"" | Upper End Top of Insulation Elevation=39' - 6 1/8"" | Velocity Pressure=0.00 in-wg | Width=24"""
